run_id,timestamp,previous_batches,previous_traversals,previous_elapsed_sec,run_batches,run_traversals,run_elapsed_sec,total_batches,total_traversals,total_elapsed_sec,batches,traversals,elapsed_sec,workers,merge_interval,regret_update,stack,small_blind,infosets,utility_sum_last_batch,checkpoint_reason
20260503-174715,1777894449.030978,0,0,0.0,6020,120400000,49613.5071721077,6020,120400000,49613.5071721077,6020,120400000,49613.5071721077,10,1000,cfr_plus,1000,10,9696,-2167.1910730355457,interval
20260503-174715,1777894752.525818,0,0,0.0,6061,121220000,49917.014107227325,6061,121220000,49917.014107227325,6061,121220000,49917.014107227325,10,1000,cfr_plus,1000,10,9696,-4566.52299584233,interval
20260503-174715,1777895054.4219992,0,0,0.0,6102,122040000,50218.89559817314,6102,122040000,50218.89559817314,6102,122040000,50218.89559817314,10,1000,cfr_plus,1000,10,9696,-2109.277728923782,interval
20260503-174715,1777895357.624013,0,0,0.0,6143,122860000,50522.11418008804,6143,122860000,50522.11418008804,6143,122860000,50522.11418008804,10,1000,cfr_plus,1000,10,9696,-844.4517700675565,interval
20260503-174715,1777895662.802304,0,0,0.0,6184,123680000,50827.289122104645,6184,123680000,50827.289122104645,6184,123680000,50827.289122104645,10,1000,cfr_plus,1000,10,9696,-1381.8921973687923,interval
20260503-174715,1777895966.410959,0,0,0.0,6225,124500000,51130.89934897423,6225,124500000,51130.89934897423,6225,124500000,51130.89934897423,10,1000,cfr_plus,1000,10,9696,4394.628705707273,interval
20260503-174715,1777896273.2912278,0,0,0.0,6266,125320000,51437.77439117432,6266,125320000,51437.77439117432,6266,125320000,51437.77439117432,10,1000,cfr_plus,1000,10,9696,-5265.686038697039,interval
20260503-174715,1777896577.7504551,0,0,0.0,6307,126140000,51742.24260520935,6307,126140000,51742.24260520935,6307,126140000,51742.24260520935,10,1000,cfr_plus,1000,10,9696,3981.3315507255356,interval
20260503-174715,1777896884.3775842,0,0,0.0,6348,126960000,52048.86616706848,6348,126960000,52048.86616706848,6348,126960000,52048.86616706848,10,1000,cfr_plus,1000,10,9696,-5688.1008339354885,interval
20260503-174715,1777897185.100121,0,0,0.0,6388,127760000,52349.58108329773,6388,127760000,52349.58108329773,6388,127760000,52349.58108329773,10,1000,cfr_plus,1000,10,9696,-2763.7611488903817,interval
20260503-174715,1777897486.82422,0,0,0.0,6428,128560000,52651.31089735031,6428,128560000,52651.31089735031,6428,128560000,52651.31089735031,10,1000,cfr_plus,1000,10,9696,318.89578125953545,interval
20260503-174715,1777897787.3904278,0,0,0.0,6468,129360000,52951.87478303909,6468,129360000,52951.87478303909,6468,129360000,52951.87478303909,10,1000,cfr_plus,1000,10,9696,-2994.276293061362,interval
20260503-174715,1777898090.331872,0,0,0.0,6508,130160000,53254.824360370636,6508,130160000,53254.824360370636,6508,130160000,53254.824360370636,10,1000,cfr_plus,1000,10,9696,2646.605675557145,interval
20260503-174715,1777898392.677773,0,0,0.0,6548,130960000,53557.16874432564,6548,130960000,53557.16874432564,6548,130960000,53557.16874432564,10,1000,cfr_plus,1000,10,9696,-955.1582939529724,interval
20260503-174715,1777898693.173522,0,0,0.0,6588,131760000,53857.66589522362,6588,131760000,53857.66589522362,6588,131760000,53857.66589522362,10,1000,cfr_plus,1000,10,9696,-1851.7605992680053,interval
20260503-174715,1777898998.7365592,0,0,0.0,6629,132580000,54163.22555422783,6629,132580000,54163.22555422783,6629,132580000,54163.22555422783,10,1000,cfr_plus,1000,10,9696,-916.4928400851222,interval
20260503-174715,1777899305.016812,0,0,0.0,6670,133400000,54469.507145404816,6670,133400000,54469.507145404816,6670,133400000,54469.507145404816,10,1000,cfr_plus,1000,10,9696,-2462.030711948908,interval
20260503-174715,1777899608.065731,0,0,0.0,6711,134220000,54772.55524301529,6711,134220000,54772.55524301529,6711,134220000,54772.55524301529,10,1000,cfr_plus,1000,10,9696,2882.4110433557944,interval
20260503-174715,1777899911.668253,0,0,0.0,6752,135040000,55076.155368328094,6752,135040000,55076.155368328094,6752,135040000,55076.155368328094,10,1000,cfr_plus,1000,10,9696,1864.3070595750974,interval
20260503-174715,1777900216.9266272,0,0,0.0,6793,135860000,55381.41047716141,6793,135860000,55381.41047716141,6793,135860000,55381.41047716141,10,1000,cfr_plus,1000,10,9696,2442.701252969187,interval
20260503-174715,1777900523.53298,0,0,0.0,6834,136680000,55688.01236319542,6834,136680000,55688.01236319542,6834,136680000,55688.01236319542,10,1000,cfr_plus,1000,10,9696,-1975.2275553270422,interval
20260503-174715,1777900829.2736151,0,0,0.0,6875,137500000,55993.75394201279,6875,137500000,55993.75394201279,6875,137500000,55993.75394201279,10,1000,cfr_plus,1000,10,9696,1093.4351444693527,interval
20260503-174715,1777901131.83709,0,0,0.0,6916,138320000,56296.3235373497,6916,138320000,56296.3235373497,6916,138320000,56296.3235373497,10,1000,cfr_plus,1000,10,9696,-493.19265903058795,interval
20260503-174715,1777901435.957011,0,0,0.0,6957,139140000,56600.438249349594,6957,139140000,56600.438249349594,6957,139140000,56600.438249349594,10,1000,cfr_plus,1000,10,9696,-3445.760926445547,interval
20260503-174715,1777901738.731968,0,0,0.0,6998,139960000,56903.220610141754,6998,139960000,56903.220610141754,6998,139960000,56903.220610141754,10,1000,cfr_plus,1000,10,9696,-2072.504677079676,interval
20260503-174715,1777902041.4560168,0,0,0.0,7039,140780000,57205.9485270977,7039,140780000,57205.9485270977,7039,140780000,57205.9485270977,10,1000,cfr_plus,1000,10,9696,4171.065314688155,interval
20260503-174715,1777902345.973635,0,0,0.0,7080,141600000,57510.458819150925,7080,141600000,57510.458819150925,7080,141600000,57510.458819150925,10,1000,cfr_plus,1000,10,9696,-1472.5326337778959,interval
20260503-174715,1777902438.2978969,0,0,0.0,7092,141840000,57602.78906226158,7092,141840000,57602.78906226158,7092,141840000,57602.78906226158,10,1000,cfr_plus,1000,10,9696,-2507.1779975116774,final
20260504-101909,1777904650.5521228,20038,120228000,43201.386457920074,104,624000,300.5731997489929,20142,120852000,43501.95965766907,20142,120852000,43501.95965766907,10,300,cfr,1000,10,6336,-571.5013511016704,interval
20260504-101909,1777904952.1779919,20038,120228000,43201.386457920074,257,1542000,602.2029850482941,20295,121770000,43803.58944296837,20295,121770000,43803.58944296837,10,300,cfr,1000,10,6336,403.1372270690034,interval
20260504-101909,1777905252.9693089,20038,120228000,43201.386457920074,411,2466000,902.991103887558,20449,122694000,44104.37756180763,20449,122694000,44104.37756180763,10,300,cfr,1000,10,6336,-1067.703224413152,interval
20260504-101909,1777905553.046718,20038,120228000,43201.386457920074,567,3402000,1203.0741488933563,20605,123630000,44404.46060681343,20605,123630000,44404.46060681343,10,300,cfr,1000,10,6336,-47.53710447180811,interval
20260504-101909,1777905853.5204349,20038,120228000,43201.386457920074,722,4332000,1503.5483510494232,20760,124560000,44704.9348089695,20760,124560000,44704.9348089695,10,300,cfr,1000,10,6336,-614.47559811651,interval
20260504-101909,1777906154.374023,20038,120228000,43201.386457920074,877,5262000,1804.398983001709,20915,125490000,45005.78544092178,20915,125490000,45005.78544092178,10,300,cfr,1000,10,6336,137.6561669613892,interval
20260504-101909,1777906454.991049,20038,120228000,43201.386457920074,1034,6204000,2105.0145449638367,21072,126432000,45306.40100288391,21072,126432000,45306.40100288391,10,300,cfr,1000,10,6336,-652.4822521471392,interval
20260504-101909,1777906756.8364532,20038,120228000,43201.386457920074,1196,7176000,2406.8645210266113,21234,127404000,45608.250978946686,21234,127404000,45608.250978946686,10,300,cfr,1000,10,6336,1422.420777831719,interval
20260504-101909,1777907057.8972878,20038,120228000,43201.386457920074,1358,8148000,2707.9212789535522,21396,128376000,45909.30773687363,21396,128376000,45909.30773687363,10,300,cfr,1000,10,6336,-894.2963372378541,interval
20260504-101909,1777907358.429651,20038,120228000,43201.386457920074,1520,9120000,3008.4524857997894,21558,129348000,46209.838943719864,21558,129348000,46209.838943719864,10,300,cfr,1000,10,6336,-1493.1952456574393,interval
20260504-101909,1777907659.742389,20038,120228000,43201.386457920074,1681,10086000,3309.7654588222504,21719,130314000,46511.151916742325,21719,130314000,46511.151916742325,10,300,cfr,1000,10,6336,1514.1664258314677,interval
20260504-101909,1777907961.5825331,20038,120228000,43201.386457920074,1841,11046000,3611.600471973419,21879,131274000,46812.986929893494,21879,131274000,46812.986929893494,10,300,cfr,1000,10,6336,-794.963230696257,interval
20260504-101909,1777908262.372244,20038,120228000,43201.386457920074,1997,11982000,3912.3946120738983,22035,132210000,47113.78106999397,22035,132210000,47113.78106999397,10,300,cfr,1000,10,6336,1121.0763102617746,interval
20260504-101909,1777908563.855221,20038,120228000,43201.386457920074,2151,12906000,4213.8741681575775,22189,133134000,47415.26062607765,22189,133134000,47415.26062607765,10,300,cfr,1000,10,6336,752.7491053023875,interval
20260504-101909,1777908864.60895,20038,120228000,43201.386457920074,2303,13818000,4514.633614063263,22341,134046000,47716.02007198334,22341,134046000,47716.02007198334,10,300,cfr,1000,10,6336,798.5881001208547,interval
20260504-101909,1777909164.668032,20038,120228000,43201.386457920074,2447,14682000,4814.690616846085,22485,134910000,48016.07707476616,22485,134910000,48016.07707476616,10,300,cfr,1000,10,6336,801.5852040569366,interval
20260504-101909,1777909466.465769,20038,120228000,43201.386457920074,2594,15564000,5116.490558862686,22632,135792000,48317.87701678276,22632,135792000,48317.87701678276,10,300,cfr,1000,10,6336,-616.0323649716846,interval
20260504-101909,1777909767.105292,20038,120228000,43201.386457920074,2740,16440000,5417.133068084717,22778,136668000,48618.51952600479,22778,136668000,48618.51952600479,10,300,cfr,1000,10,6336,-16.01876104197737,interval
20260504-101909,1777910068.120225,20038,120228000,43201.386457920074,2886,17316000,5718.146594047546,22924,137544000,48919.53305196762,22924,137544000,48919.53305196762,10,300,cfr,1000,10,6336,123.70203047447296,interval
20260504-101909,1777910369.940783,20038,120228000,43201.386457920074,3034,18204000,6019.96422290802,23072,138432000,49221.350680828094,23072,138432000,49221.350680828094,10,300,cfr,1000,10,6336,1261.7099640523365,interval
20260504-101909,1777910670.7578702,20038,120228000,43201.386457920074,3179,19074000,6320.781332015991,23217,139302000,49522.167789936066,23217,139302000,49522.167789936066,10,300,cfr,1000,10,6336,425.87744580798903,interval
20260504-101909,1777910971.00025,20038,120228000,43201.386457920074,3323,19938000,6621.02205491066,23361,140166000,49822.408512830734,23361,140166000,49822.408512830734,10,300,cfr,1000,10,6336,-590.3113561812044,interval
20260504-101909,1777911272.6787221,20038,120228000,43201.386457920074,3473,20838000,6922.699363946915,23511,141066000,50124.08582186699,23511,141066000,50124.08582186699,10,300,cfr,1000,10,6336,-402.4529827451387,interval
20260504-101909,1777911551.7385159,20038,120228000,43201.386457920074,3615,21690000,7201.76658987999,23653,141918000,50403.153047800064,23653,141918000,50403.153047800064,10,300,cfr,1000,10,6336,1092.22282980332,final
20260504-122353,1777912135.643117,23653,141918000,50403.153047800064,157,942000,301.879595041275,23810,142860000,50705.03264284134,23810,142860000,50705.03264284134,10,300,cfr,1000,10,6336,-821.2658561917264,interval
20260504-122353,1777912435.895419,23653,141918000,50403.153047800064,310,1860000,602.1331357955933,23963,143778000,51005.28618359566,23963,143778000,51005.28618359566,10,300,cfr,1000,10,6336,-412.94908322829303,interval
20260504-122353,1777912736.4430778,23653,141918000,50403.153047800064,468,2808000,902.6798107624054,24121,144726000,51305.83285856247,24121,144726000,51305.83285856247,10,300,cfr,1000,10,6336,-305.8578074281652,interval
20260504-122353,1777913037.104507,23653,141918000,50403.153047800064,627,3762000,1203.3424739837646,24280,145680000,51606.49552178383,24280,145680000,51606.49552178383,10,300,cfr,1000,10,6336,-181.8628498866612,interval
20260504-122353,1777913338.553982,23653,141918000,50403.153047800064,786,4716000,1504.7866139411926,24439,146634000,51907.93966174126,24439,146634000,51907.93966174126,10,300,cfr,1000,10,6336,-24.01253752032474,interval
20260504-122353,1777913640.312245,23653,141918000,50403.153047800064,946,5676000,1806.5475058555603,24599,147594000,52209.700553655624,24599,147594000,52209.700553655624,10,300,cfr,1000,10,6336,-1827.9562057796934,interval
20260504-122353,1777913941.063144,23653,141918000,50403.153047800064,1101,6606000,2107.298316717148,24754,148524000,52510.45136451721,24754,148524000,52510.45136451721,10,300,cfr,1000,10,6336,-944.8919704052894,interval
20260504-122353,1777914242.450148,23653,141918000,50403.153047800064,1253,7518000,2408.6876878738403,24906,149436000,52811.840735673904,24906,149436000,52811.840735673904,10,300,cfr,1000,10,6336,230.59059098542235,interval
20260504-122353,1777914542.740624,23653,141918000,50403.153047800064,1404,8424000,2708.9748528003693,25057,150342000,53112.12790060043,25057,150342000,53112.12790060043,10,300,cfr,1000,10,6336,387.55851276807834,interval
20260504-122353,1777914843.47855,23653,141918000,50403.153047800064,1555,9330000,3009.7152557373047,25208,151248000,53412.86830353737,25208,151248000,53412.86830353737,10,300,cfr,1000,10,6336,711.8150874192613,interval
20260504-122353,1777915143.7195399,23653,141918000,50403.153047800064,1705,10230000,3309.954248905182,25358,152148000,53713.107296705246,25358,152148000,53713.107296705246,10,300,cfr,1000,10,6336,-311.45667549242717,interval
20260504-122353,1777915443.856412,23653,141918000,50403.153047800064,1853,11118000,3610.0919618606567,25506,153036000,54013.24500966072,25506,153036000,54013.24500966072,10,300,cfr,1000,10,6336,-363.86868418585766,interval
20260504-122353,1777915744.3318982,23653,141918000,50403.153047800064,2000,12000000,3910.569126844406,25653,153918000,54313.72217464447,25653,153918000,54313.72217464447,10,300,cfr,1000,10,6336,125.39235646345601,interval
20260504-122353,1777916044.530665,23653,141918000,50403.153047800064,2147,12882000,4210.769349813461,25800,154800000,54613.922397613525,25800,154800000,54613.922397613525,10,300,cfr,1000,10,6336,823.1188448090385,interval
20260504-122353,1777916345.610647,23653,141918000,50403.153047800064,2293,13758000,4511.8470339775085,25946,155676000,54915.00008177757,25946,155676000,54915.00008177757,10,300,cfr,1000,10,6336,426.78431026203924,interval
20260504-122353,1777916647.679609,23653,141918000,50403.153047800064,2439,14634000,4813.91579079628,26092,156552000,55217.068838596344,26092,156552000,55217.068838596344,10,300,cfr,1000,10,6336,606.8400466223818,interval
20260504-122353,1777916948.301464,23653,141918000,50403.153047800064,2582,15492000,5114.536235809326,26235,157410000,55517.68928360939,26235,157410000,55517.68928360939,10,300,cfr,1000,10,6336,-710.7766821624477,interval
20260504-122353,1777917250.218085,23653,141918000,50403.153047800064,2727,16362000,5416.458913803101,26380,158280000,55819.611961603165,26380,158280000,55819.611961603165,10,300,cfr,1000,10,6336,-23.601066928715028,interval
20260504-122353,1777917551.361048,23653,141918000,50403.153047800064,2873,17238000,5717.602130889893,26526,159156000,56120.75517868996,26526,159156000,56120.75517868996,10,300,cfr,1000,10,6336,523.9482273367839,interval
20260504-122353,1777917853.3063948,23653,141918000,50403.153047800064,3021,18126000,6019.548132896423,26674,160044000,56422.70118069649,26674,160044000,56422.70118069649,10,300,cfr,1000,10,6336,-393.58369003702586,interval
20260504-122353,1777918154.298369,23653,141918000,50403.153047800064,3169,19014000,6320.536748886108,26822,160932000,56723.68979668617,26822,160932000,56723.68979668617,10,300,cfr,1000,10,6336,383.69102311884876,interval
20260504-122353,1777918456.012684,23653,141918000,50403.153047800064,3321,19926000,6622.253458976746,26974,161844000,57025.40650677681,26974,161844000,57025.40650677681,10,300,cfr,1000,10,6336,959.7716158510266,interval
20260504-122353,1777918757.907768,23653,141918000,50403.153047800064,3476,20856000,6924.143475055695,27129,162774000,57327.29652285576,27129,162774000,57327.29652285576,10,300,cfr,1000,10,6336,83.63390664905944,interval
20260504-122353,1777919058.755144,23653,141918000,50403.153047800064,3631,21786000,7224.993207931519,27284,163704000,57628.14625573158,27284,163704000,57628.14625573158,10,300,cfr,1000,10,6336,-328.1333859237808,interval
20260504-122353,1777919358.9588711,23653,141918000,50403.153047800064,3785,22710000,7525.197796821594,27438,164628000,57928.35084462166,27438,164628000,57928.35084462166,10,300,cfr,1000,10,6336,-1322.925718982042,interval
20260504-122353,1777919660.244443,23653,141918000,50403.153047800064,3938,23628000,7826.481219768524,27591,165546000,58229.63426756859,27591,165546000,58229.63426756859,10,300,cfr,1000,10,6336,-1567.198727115532,interval
20260504-122353,1777919961.823819,23653,141918000,50403.153047800064,4091,24546000,8128.060277938843,27744,166464000,58531.21332573891,27744,166464000,58531.21332573891,10,300,cfr,1000,10,6336,384.38180632974434,interval
20260504-122353,1777920263.1821032,23653,141918000,50403.153047800064,4243,25458000,8429.415529966354,27896,167376000,58832.56857776642,27896,167376000,58832.56857776642,10,300,cfr,1000,10,6336,-926.3883154236368,interval
20260504-122353,1777920563.5023239,23653,141918000,50403.153047800064,4393,26358000,8729.739329099655,28046,168276000,59132.89237689972,28046,168276000,59132.89237689972,10,300,cfr,1000,10,6336,-425.2717623556639,interval
20260504-122353,1777920865.086824,23653,141918000,50403.153047800064,4544,27264000,9031.323161840439,28197,169182000,59434.4762096405,28197,169182000,59434.4762096405,10,300,cfr,1000,10,6336,258.9787672305972,interval
20260504-122353,1777921166.31932,23653,141918000,50403.153047800064,4696,28176000,9332.559225797653,28349,170094000,59735.71227359772,28349,170094000,59735.71227359772,10,300,cfr,1000,10,6336,-215.38998026710922,interval
20260504-122353,1777921466.677341,23653,141918000,50403.153047800064,4847,29082000,9632.916500091553,28500,171000000,60036.06954789162,28500,171000000,60036.06954789162,10,300,cfr,1000,10,6336,-145.25903553305398,interval
20260504-122353,1777921766.9141278,23653,141918000,50403.153047800064,4996,29976000,9933.152867794037,28649,171894000,60336.3059155941,28649,171894000,60336.3059155941,10,300,cfr,1000,10,6336,143.76972789731684,interval
20260504-122353,1777922068.797226,23653,141918000,50403.153047800064,5145,30870000,10235.033514022827,28798,172788000,60638.18656182289,28798,172788000,60638.18656182289,10,300,cfr,1000,10,6336,-16.67034056896705,interval
20260504-122353,1777922370.765107,23653,141918000,50403.153047800064,5295,31770000,10536.996686935425,28948,173688000,60940.14973473549,28948,173688000,60940.14973473549,10,300,cfr,1000,10,6336,958.2332272665863,interval
20260504-122353,1777922670.920521,23653,141918000,50403.153047800064,5445,32670000,10837.157794713974,29098,174588000,61240.31084251404,29098,174588000,61240.31084251404,10,300,cfr,1000,10,6336,673.8886331741564,interval
20260504-122353,1777922971.247207,23653,141918000,50403.153047800064,5595,33570000,11137.486476898193,29248,175488000,61540.63952469826,29248,175488000,61540.63952469826,10,300,cfr,1000,10,6336,-464.4666041700296,interval
20260504-122353,1777923273.323343,23653,141918000,50403.153047800064,5741,34446000,11439.562504053116,29394,176364000,61842.71555185318,29394,176364000,61842.71555185318,10,300,cfr,1000,10,6336,-377.82037433880845,interval
20260504-122353,1777923573.4037602,23653,141918000,50403.153047800064,5886,35316000,11739.641550779343,29539,177234000,62142.79459857941,29539,177234000,62142.79459857941,10,300,cfr,1000,10,6336,-297.83903484469,interval
20260504-122353,1777923873.836094,23653,141918000,50403.153047800064,6035,36210000,12040.073665857315,29688,178128000,62443.22671365738,29688,178128000,62443.22671365738,10,300,cfr,1000,10,6336,333.28769851596167,interval
20260504-122353,1777924174.700093,23653,141918000,50403.153047800064,6185,37110000,12340.936872959137,29838,179028000,62744.0899207592,29838,179028000,62744.0899207592,10,300,cfr,1000,10,6336,-1071.063112647489,interval
20260504-122353,1777924476.6732569,23653,141918000,50403.153047800064,6334,38004000,12642.90642285347,29987,179922000,63046.059470653534,29987,179922000,63046.059470653534,10,300,cfr,1000,10,6336,-940.9524973908314,interval
20260504-122353,1777924777.3787851,23653,141918000,50403.153047800064,6480,38880000,12943.618921995163,30133,180798000,63346.77196979523,30133,180798000,63346.77196979523,10,300,cfr,1000,10,6336,-374.24121806180847,interval
20260504-122353,1777925077.755677,23653,141918000,50403.153047800064,6625,39750000,13243.994092702866,30278,181668000,63647.14714050293,30278,181668000,63647.14714050293,10,300,cfr,1000,10,6336,465.0396041447089,interval
20260504-122353,1777925378.8380952,23653,141918000,50403.153047800064,6774,40644000,13545.074881076813,30427,182562000,63948.22792887688,30427,182562000,63948.22792887688,10,300,cfr,1000,10,6336,-691.527163884287,interval
20260504-122353,1777925679.360703,23653,141918000,50403.153047800064,6921,41526000,13845.596519947052,30574,183444000,64248.749567747116,30574,183444000,64248.749567747116,10,300,cfr,1000,10,6336,-629.1834718439811,interval
20260504-122353,1777925979.770617,23653,141918000,50403.153047800064,7070,42420000,14146.004485845566,30723,184338000,64549.15753364563,30723,184338000,64549.15753364563,10,300,cfr,1000,10,6336,-971.7634799430028,interval
20260504-122353,1777926281.18682,23653,141918000,50403.153047800064,7214,43284000,14447.425426959991,30867,185202000,64850.578474760056,30867,185202000,64850.578474760056,10,300,cfr,1000,10,6336,-356.9101073445495,interval
20260504-122353,1777926582.134003,23653,141918000,50403.153047800064,7360,44160000,14748.368196964264,31013,186078000,65151.52124476433,31013,186078000,65151.52124476433,10,300,cfr,1000,10,6336,-291.1778872520858,interval
20260504-122353,1777926882.6702569,23653,141918000,50403.153047800064,7508,45048000,15048.909705877304,31161,186966000,65452.06275367737,31161,186966000,65452.06275367737,10,300,cfr,1000,10,6336,860.1135276370062,interval
20260504-122353,1777927182.769804,23653,141918000,50403.153047800064,7653,45918000,15349.010277986526,31306,187836000,65752.16332578659,31306,187836000,65752.16332578659,10,300,cfr,1000,10,6336,-569.6303305191386,interval
20260504-122353,1777927484.2691278,23653,141918000,50403.153047800064,7797,46782000,15650.506916761398,31450,188700000,66053.65996456146,31450,188700000,66053.65996456146,10,300,cfr,1000,10,6336,379.16270555239475,interval
20260504-122353,1777927784.451384,23653,141918000,50403.153047800064,7941,47646000,15950.688962936401,31594,189564000,66353.84201073647,31594,189564000,66353.84201073647,10,300,cfr,1000,10,6336,-845.3870658037865,interval
20260504-122353,1777928086.312531,23653,141918000,50403.153047800064,8087,48522000,16252.55131483078,31740,190440000,66655.70436263084,31740,190440000,66655.70436263084,10,300,cfr,1000,10,6336,737.9153362659109,interval
20260504-122353,1777928386.889166,23653,141918000,50403.153047800064,8233,49398000,16553.125715970993,31886,191316000,66956.27876377106,31886,191316000,66956.27876377106,10,300,cfr,1000,10,6336,-546.8487509435363,interval
20260504-122353,1777928687.865439,23653,141918000,50403.153047800064,8378,50268000,16854.104198932648,32031,192186000,67257.25724673271,32031,192186000,67257.25724673271,10,300,cfr,1000,10,6336,-9.62205023680459,interval
20260504-122353,1777928988.1812701,23653,141918000,50403.153047800064,8521,51126000,17154.416193008423,32174,193044000,67557.56924080849,32174,193044000,67557.56924080849,10,300,cfr,1000,10,6336,-445.8551721616642,interval
20260504-122353,1777929288.6844952,23653,141918000,50403.153047800064,8666,51996000,17454.922166109085,32319,193914000,67858.07521390915,32319,193914000,67858.07521390915,10,300,cfr,1000,10,6336,-278.15724581670634,interval
20260504-122353,1777929589.0673301,23653,141918000,50403.153047800064,8812,52872000,17755.30500483513,32465,194790000,68158.4580526352,32465,194790000,68158.4580526352,10,300,cfr,1000,10,6336,-404.7450189780818,interval
20260504-122353,1777929835.6304681,23653,141918000,50403.153047800064,8932,53592000,18001.865283727646,32585,195510000,68405.01833152771,32585,195510000,68405.01833152771,10,300,cfr,1000,10,6336,229.2784056811925,final
